text,label,label_num,text_cleansing
RT Video dukungan dari Bang David Chalik Ketua Umum SERAMBI (Serikat Relawan Anies Muhaimin Buat Indonesia). #HaveAniesDay #JanganGengsiDukungAMIN https://t.co/GfMtbOv6eq [RE BangPino__],Politik,5,video dukungan dari bang david ketua umum serambi serikat relawan anies muhaimin buat indonesia HTTPURL bangpino
"RT Ganjar dan istri menjenguk para korban penganiayaan oknum TNI di RSUD Pandan Arang, Boyolali Melihat kondisi teman-teman relawan yang hanya bisa berbaring dan menahan rasa sakit membuat Ning Atikoh menahan air mata yang berkumpul di ujung pelupuk mata. https://t.co/lIY06wp63w [RE qiunco2761]",Sosial Budaya,6,ganjar istri menjenguk para korban penganiayaan oknum tni di rsud pandan arang boyolali melihat kondisi relawan hanya bisa menahan rasa sakit membuat ning atikoh menahan air mata berkumpul di ujung mata HTTPURL qiunco 2761
"@TmgIJhPTxkcsTMtlKyDl49VNIrJ19Y4zHoCqN2IUKok= Keren ah. Kalo ditanya dia jelaskan dengan rinci, bukan dengan maki. Kalo berjanji dia tepati. Kalo dihina dia hanya bilang mungkin mereka belum tahu visi misi saya. Anies punya lebih banyak sifat2 Nabi SAW da",Politik,5,@USER keren ah kalo ditanya dia jelaskan dengan rinci bukan dengan maki kalo berjanji dia tepati kalo dihina dia hanya bilang mungkin mereka belum tahu visi misi saya anies punya lebih banyak sifat 2 nabi da
@24HllT97ujY1m2zowfgnmqmKJIErLIq6Kh4AcuPZVNQ= Elektabilitasnya naik karena kinerja Prabowo yang oke di bidang pertahanan. Keren. #IndustriPertahananBelaPrabowo,Pertahanan dan Keamanan,4,@USER naik karena kinerja prabowo oke di bidang pertahanan keren
"RT Karna kebenaran akan mencari jalannya sendiri,bismillah Anies Presiden 2024Ã°ÂŸÂ¦Â‰Ã°ÂŸÂ«Â¶Ã°ÂŸÂ_x008f_Â» https://t.co/VgjoA7tuGR [RE CutSarina5]",Politik,5,karna kebenaran akan mencari jalannya sendiri bismillah anies presiden 2024ã âÿâ â ã âÿâ â ã HTTPURL cutsarina 5
"RT Jika Prabowo jadi Presiden, Gibran akan jadi Ã¢Â€ÂœpenguasaÃ¢Â€Â_x009d_ Jakarta. Ya, sebab Prabowo Subianto akan fokus tancap gas membangun IKN Nusantara, sementara Gibran Rakabuming kemungkinan besar bakal kelimpahan tugas mengurus Ã¢Â€Âœmantan ibu kotaÃ¢Â€Â_x009d_ Jakarta yang hendak disulap jadi kawasan aglomerasi bersama daerah-daerah sekitarnya (Bodetabekjur). Peran baru wapres ini disebut spesifik dalam Rancangan Undang-Undang Provinsi Daerah Khusus Jakarta (RUU DKJ) yang tengah digodok di DPR. Jadi, menurut Pasal 1 RUU DKJ, kawasan aglomerasi ialah beberapa kota dan kabupaten yang diintegrasikan tata kelolanya sebagai satu pusat pertumbuhan ekonomi nasional berskala global. Sementara Pasal 55 ayat 3 RUU DKJ berbunyi, Ã¢Â€ÂœDewan Kawasan Aglomerasi dipimpin oleh Wakil Presiden.Ã¢Â€Â_x009d_ Artinya, kata pakar otonomi daerah Prof. Dr. Djohermansyah Djohan, wakil presiden bakal mengendalikan Jakarta lewat Dewan Aglomerasi tersebut. Dengan posisi itu, Gibran diprediksi dapat memegang perekonomian nasional, sebab 17% pangsa perekonomian nasional ada di Jakarta meski ia nanti bukan lagi ibu kota negara. Dalam jangka panjang, menurut ahli tata kota Universitas Trisakti Nirwono Joga, peran itu menguntungkan Gibran dan bisa jadi bekal politik penting baginya untuk pemilu periode berikutnya, sebab siapa pun yang Ã¢Â€ÂœmemegangÃ¢Â€Â_x009d_ Jakarta selalu jadi sorotan. Tentu saja, itu bila Prabowo menjadi Presiden, dan RUU DKJ telah sah menjadi Undang-Undang. Ã°ÂŸÂ“Â¸: Dok. Adi Wicaksono Prabowo/kumparan. Selengkapnya dalam laporan Ã¢Â€ÂœJika Prabowo Jadi PresidenÃ¢Â€Â_x009d_ di kumparan. #kumparanplus #lipsus #jikaprabowopresiden #timlipsus #igp https://t.co/4RXlw9bWwC [RE kumparan]",Politik,5,jika prabowo jadi presiden gibran akan jadi ã â âœpenguasaã â jakarta ya sebab prabowo subianto akan fokus tancap gas membangun ikn nusantara sementara gibran rakabuming kemungkinan besar bakal tugas mengurus ã â âœmantan ibu kotaã â jakarta hendak disulap jadi kawasan aglomerasi bersama sekitarnya peran baru wapres ini disebut spesifik dalam rancangan provinsi daerah khusus jakarta ruu dkj tengah digodok di dpr jadi menurut pasal 1 ruu dkj kawasan aglomerasi beberapa kota kabupaten tata sebagai satu pusat pertumbuhan ekonomi nasional global sementara pasal ayat 3 ruu dkj ã â âœdewan kawasan aglomerasi dipimpin oleh wakil presiden ã â artinya kata pakar otonomi daerah prof dr wakil presiden bakal mengendalikan jakarta lewat dewan aglomerasi tersebut dengan posisi itu gibran diprediksi dapat memegang perekonomian nasional sebab 17 perekonomian nasional ada di jakarta meski ia nanti bukan lagi ibu kota negara dalam jangka panjang menurut ahli tata kota universitas peran itu menguntungkan gibran bisa jadi bekal politik penting baginya untuk pemilu periode berikutnya sebab siapa pun ã â âœmemegangã â jakarta selalu jadi sorotan tentu saja itu bila prabowo menjadi presiden ruu dkj telah sah menjadi ã âÿâ â adi prabowo kumparan selengkapnya dalam laporan ã â âœjika prabowo jadi presidenã â di kumparan HTTPURL kumparan
"RT Great Speech Anies Baswedan Opening #DebatCapres Tema Pertahanan, Keamanan, Hubungan Internasional, dan Geopolitik https://t.co/yRJT9KaJMK [RE BosPurwa]",Pertahanan dan Keamanan,4,great speech anies baswedan opening tema pertahanan keamanan hubungan internasional geopolitik HTTPURL bospurwa
"Prabowo to Anies: I am surprised that Cak Imin questioned why we should buy armaments, but you agree to increase defense budget to 2%. And again, your data is wrong. Ganjar also got lots of mistakes. Every party support my budget in parliament, including PDI-P.",Pertahanan dan Keamanan,4,prabowo to anies i am that cak imin why we should armaments but you to defense budget to 2 and again your data is ganjar got of party support my budget in including
"RT TPN Ganjar-Mahfud: Jokowi Tidak Bisa Lagi Jadi Teladan, Sudah Rusak Demokrasi https://t.co/DbdesmmccJ [RE KompasTV]",Politik,5,tpn jokowi tidak bisa lagi jadi teladan sudah rusak demokrasi HTTPURL kompastv
"Duet Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD MD, tandem hebat untuk membenahi regulasi hukum, supaya investor semakin nyaman berbisnis di Indonesia.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik,5,duet capres cawapres ganjar pranowo prof mahfud md md tandem hebat untuk membenahi regulasi hukum supaya investor semakin nyaman berbisnis di indonesia
"Ganjar Pranowo gak hanya jadi pemimpin, tapi juga sahabat bagi setiap rakyat. #GanjarSahabatRakyat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/9RoHICbIFm",Politik,5,ganjar pranowo gak hanya jadi pemimpin tapi juga sahabat bagi setiap rakyat HTTPURL
RT 7. Politik dinasti yang dimanfaatkan untuk mendukung logistik - menempatkan kaesang sebagai ketua umum PSI instan - manuver Boby Nasution yang memilih mendukung Prabowo daripada Ganjar [RE legislatweet],Politik,5,7 politik dinasti dimanfaatkan untuk mendukung logistik menempatkan kaesang sebagai ketua umum psi instan manuver nasution memilih mendukung prabowo daripada ganjar legislatweet
"RT Ini jatuhnya sih sedikit penggiringan opini ya, bahkan jadi mundur, komennya rata2 disini jadi anti hilirisasi. Padahal inisiatif aslinya hilirisasi itu bagus dan penting, karena kita bukan cuma ekspor barang mentah doang. Dr sisi penerimaan pun jadinya lebih tinggi. Lagian produk nickel bukan cm kepake untuk batere EV doang kok tapi untuk stainless steel juga bisa. Hilirisasi pun bisa diterapkan bukan cm dr nickel saja tapi banyak komoditas lainnya. Dr visi misi Anies sendiri mau lanjutin hilirisasi bahkan nambah jenis komoditasnya, tapi kenapa penggiringan opininya seperti ini ya? Kirain mau nyoba metode kampanye yang mendewasakan voters. [RE jesswjk]",Sosial Budaya,6,ini sih sedikit penggiringan opini ya bahkan jadi mundur komennya rata 2 disini jadi anti hilirisasi padahal inisiatif aslinya hilirisasi itu bagus penting karena kita bukan cuma ekspor barang mentah doang dr sisi penerimaan pun jadinya lebih tinggi lagian produk nickel bukan cm untuk doang kok tapi untuk juga bisa hilirisasi pun bisa diterapkan bukan cm dr nickel saja tapi banyak komoditas lainnya dr visi misi anies sendiri mau lanjutin hilirisasi bahkan nambah jenis tapi kenapa penggiringan seperti ini ya kirain mau metode kampanye voters
"RT jadi yang sebenernya main di politik identitas siapa? se kadrun kandrunnya 01, ga ada tuh jubirnya bilang pak anies mirip sahabat ini, cak imin mirip khalifah iniÃ°ÂŸÂ˜ [RE shabrinaaaf]",Politik,5,jadi sebenernya main di politik identitas siapa se 01 ga ada tuh bilang pak anies mirip sahabat ini cak imin mirip iniã âÿâ
"RT Anies bicara ketimpangan pendidikan Jawa - luar Jawa dg bangun perpus bersandar internasional merata, mensubsidi biaya pengiriman buku &amp; perbanyak spot internet gratis.. Silahkan simak!! https://t.co/6P3DppbraK [RE ekowboy2]",Sosial Budaya,6,anies bicara ketimpangan pendidikan jawa luar jawa dg bangun perpus bersandar internasional merata mensubsidi biaya pengiriman buku perbanyak spot internet gratis silahkan simak HTTPURL ekowboy 2
RT Tuuuh yakan Anies main fitnah saja Harta orang dikurang2in Ya ngamuk lah empunya Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£ [RE ViantyTJP],Politik,5,anies main fitnah saja harta orang dikurang 2in ya ngamuk lah ã âÿâ â ã âÿâ â ã âÿâ â
"Suara kita adalah kekuatan. Bersatulah memilih Capres Ganjar Pranowo , sosok yang peduli dan berkomitmen untuk kita semua.RJNx""Cj #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/OQnxmJWKLA",Politik,5,suara kita adalah kekuatan bersatulah memilih capres ganjar pranowo sosok peduli berkomitmen untuk kita HTTPURL
RT Jokowi turun gunung menaikkan coba elektabilitas Prabowo-Gibran yang tidak kunjung tembus 50 persen. Apa saja yang ia lakukan?Ã°ÂŸÂ§Â_x0090_ #TempoThread #Jokowi https://t.co/rv24LCpmGM [RE tempodotco],Politik,5,jokowi turun gunung menaikkan coba elektabilitas tidak kunjung tembus 50 persen apa saja ia lakukan ã âÿâ HTTPURL tempodotco
RT Anies Baswedan dengan tegas mengatakan jika dirinya menjadi presiden maka akan mengembalikan semua pekerja ilegal AYO KITA RAPATKAN BARISAN MENUJU PERUBAHAN. SUDAH WAKTUNYA PRIBUMI YANG KERJA DAN TIDAK LAGI PENGANGGURAN AYO VIRALKAN #AMINAjaDulu #AminPalingSiapUntukIndonesia https://t.co/kWgtchQrnD [RE arwidodo],Politik,5,anies baswedan dengan tegas mengatakan jika dirinya menjadi presiden maka akan mengembalikan semua pekerja ilegal ayo kita rapatkan barisan menuju perubahan sudah waktunya pribumi kerja tidak lagi pengangguran ayo viralkan HTTPURL arwidodo
"@XynXANHVaPJCeZd6Y8FAfcXj8yZLw9mcdX4RTl4VPNU= @6dqJeEe2arW5aLvzFasLE3ineFHyTKSbB1zz+h9jufU= Omon Omon dan Omon, Menhannya babak belur, ga punya data, ga bisa jawab program, malu maluin, padahl tema empuknya Menhan itu",Politik,5,@USER @USER h9jufu omon omon omon menhannya babak belur ga punya data ga bisa jawab program malu maluin tema menhan itu
"Joget-joget menyenangkan, tapi mari kita hadirkan program-program yang membangun pemuda.Seperti Program dari Duet Duo Bapak Bangsa Ganjar Pranowo Prof Mahfud.JNK-AXa. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/MN3MzNZx9M",Politik,5,menyenangkan tapi mari kita hadirkan membangun program dari duet duo bapak bangsa ganjar pranowo prof axa HTTPURL
"RT Agricultural cooperation has played a big role in a recent warming of ties between Israel and Indonesia, with Indonesian Defense Minister Prabowo Subianto leading the charge from Jakarta. https://t.co/8bHMvNHYHV [RE NephilaXmus]",Politik,5,has a big role in a of between israel and indonesia with indonesian defense minister prabowo subianto the from jakarta HTTPURL
"@yhE3N7F1QteWrP/acG/4nCQ9nPLoqJ58jtwXM99u2Ow= Capek2 dulu demo jatuhin Suharto yang KKN, terus sekarang suruh milih Prabowo, KORUPTOR banyak di situ, KOLUSI menjamur di situ, NEPOATISME majunya gibran Krn nepotisme, kami belum hilang akal untuk memutar sejarah",Sosial Budaya,6,@USER acg 4ncq9nploqj58jtwxm99u2ow capek 2 dulu demo suharto kkn terus sekarang suruh milih prabowo koruptor banyak di situ kolusi di situ gibran krn nepotisme kami belum hilang akal untuk sejarah
Ayo kita jadi bagian dari gerakan #JNKBersamaGanjarMahfud! Dukungan yang sederhana kita bisa bawa perubahan positif buat Pak Ganjar Pranowo dan Prof Mahfud MD. #JNK https://t.co/lpe3ItzAbj,Politik,5,ayo kita jadi bagian dari gerakan dukungan sederhana kita bisa bawa perubahan positif buat pak ganjar pranowo prof mahfud md HTTPURL
RT Bawaslu Sebut Ungkapan Goblok Prabowo Bisa Dijerat Pidana Pemilu https://t.co/owKnpQzLgK #TempoNasional [RE tempodotco],Politik,5,bawaslu sebut ungkapan goblok prabowo bisa pidana pemilu HTTPURL tempodotco
"Dalam setiap tagar #JNKBersamaGanjarMahfud, kita menyaksikan dukungan tanpa henti untuk pasangan inspiratif, Ganjar Pranowo dan Prof Mahfud. #GanjarMahfudRebound #GanjarPranowoPranowoPilihanUmat #JNK https://t.co/FnqagYxNrU",Politik,5,dalam setiap tagar kita menyaksikan dukungan tanpa henti untuk pasangan inspiratif ganjar pranowo prof mahfud HTTPURL
Percayalah pada Prabowo and Gibran. #kodekita08 PilihPrabowoGibran02 Mereka akan membawa Indonesia menuju masa depan yang lebih baik. #kodekita08 PilihPrabowoGibran02,Ideologi,3,percayalah pada prabowo and gibran pilihprabowogibran 02 mereka akan membawa indonesia menuju masa depan lebih baik pilihprabowogibran 02
"RT @XTCTV/m0sQOEQ3CsL1BXwlwW3WBi0MdHzEp79yWj1OM= Anak saya autis dan...kemaren Abah Anies ngucapin selamat hari disabilitas nasional. Ngomong2 soal diskriminasi dan minoritas, ga ada yang lebih parah drpd apa yang negara lalukan pada ABK. Saya pilih Amin dengan harapan ABK Indonesia dapat perhatian dari negara. Aamiin Yaa Rabb. [RE IinEmir]",Sosial Budaya,6,@USER m0sqoeq3csl1bxwlww3wbi0mdhzep79ywj1om anak saya autis kemaren abah anies ngucapin selamat hari disabilitas nasional ngomong 2 soal diskriminasi minoritas ga ada lebih parah drpd apa negara pada abk saya pilih amin dengan harapan abk indonesia dapat perhatian dari negara aamiin yaa rabb
RT Kampanye Akbar Anies Baswedan Lanjut di Palembang. We Will Rock You #HaveAniesDay https://t.co/23Vir0c7Xl [RE descha05],Politik,5,kampanye akbar anies baswedan lanjut di palembang we will rock you HTTPURL descha 05
Dukungan yang kokoh membuktikan bahwa Prabowo - Gibran adalah pilihan yang tepat. #JelasSama02 DukunganTulus Untuk02 https://t.co/uZA20xNZG6,Politik,5,dukungan kokoh membuktikan bahwa prabowo gibran adalah pilihan tepat dukungantulus untuk 02 HTTPURL
"RT PERLAKUAN PEMIMPIN PADA RAKYATNYA. MOMEN MENGHARUKAN | Disaat PRABOWO Bagi Bagi Bingkisan Dengan Di Lempar Lempar Dari Atas Mobil, ANIES Justru Mendapat Bingkisan Dari Rakyat Yang Mencintainya Ã¢Â_x009d_Â¤Ã¯Â¸Â_x008f_Ã°ÂŸÂ’ÂžÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© #AMINAjaDulu #AniesMuhaimin2024 https://t.co/fa2kCvfhDZ [RE MuhiqR]",Politik,5,perlakuan pemimpin pada rakyatnya momen mengharukan disaat prabowo bagi bagi bingkisan dengan di lempar lempar dari atas mobil anies justru mendapat bingkisan dari rakyat ã ã â âÿâ âžã âÿâ â ã âÿâ â HTTPURL muhiqr
"@ZcVcH/m37ZTB2td1XI1BMU4Tr9kLi6TB8arQiOzhan4= Di pusat kota Sumedang, suasana dukungan buat Abah Anies kayak nyatu sama sejarah dan budaya kota itu sendiri, amazing!",Sosial Budaya,6,@USER m37ztb2td1xi1bmu4tr9kli6tb8arqiozhan4 di pusat kota sumedang suasana dukungan buat abah anies kayak sama sejarah budaya kota itu sendiri amazing
RT Seharusnya Prabowo juga melaporkan Jokowi karena menyerang kekayaan pribadi dalam debat 2019 yang lalu. Mengapa tidak dilakukan seperti yang dilakukan Anies Baswedan ~ Fakta silahkan dibantah #hening [RE asboediono_id],Politik,5,seharusnya prabowo juga melaporkan jokowi karena menyerang kekayaan pribadi dalam debat 2019 lalu mengapa tidak dilakukan seperti dilakukan anies baswedan fakta silahkan dibantah
"Buat para petani, Paslon 03, Ganjar Pranowo dengerin banget aspirasinya! Kuota pupuk naik buat bantu pertanian kita. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/9OIc4VF3wC",Ekonomi,1,buat para petani paslon 03 ganjar pranowo dengerin banget aspirasinya kuota pupuk naik buat bantu pertanian kita HTTPURL
Gibran awalnya menyinggung RUU Masyarakat Hukum Adat yang saat ini masih digodok. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,Politik,5,gibran awalnya menyinggung ruu masyarakat hukum adat saat ini masih digodok
"Ketua TKN Prabowo Gibran Rosan Roeslani, Prabowo bisa saja memberikan serangan balik ke Anies namun ditahan . Side of beliau yang banyak tidak tahu padahal saat debat beliau diserang namun beliau tahan #FaktaBaruPrabowo https://t.co/NauwdcFj0J",Politik,5,ketua tkn prabowo gibran rosan roeslani prabowo bisa saja memberikan serangan balik ke anies namun of beliau banyak tidak tahu padahal saat debat beliau diserang namun beliau tahan HTTPURL
RT @jCmbkCR8Tu4XzbQRmwCurH1Z42YtsAfABw+wtso/fXQ= Si bowo dan pendukungnya itu selalu bilang anies penghasut pdhl mereka sendiri yang suka ngehasut masyarakat [RE langitbirru_],Politik,5,@USER wtso fxq si bowo pendukungnya itu selalu bilang anies penghasut pdhl mereka sendiri suka masyarakat langitbirru
"RT Tulisan Imin ini, koreksi jika salah, adalah kolom kedua yang ditulis dari mereka yang berlaga di Pilpres 2024. Yang pertama adalah partnernya sendiri: Anies. Sejauh ini, Ganjar &amp; Mahfud belum kelihatan keluarkan gagasan via teks opini/kolom. Yang dua sisanya jangan diharepin. [RE muntahanpikiran]",Politik,5,tulisan imin ini koreksi jika salah adalah kolom kedua dari mereka di pilpres 2024 pertama adalah sendiri anies sejauh ini ganjar mahfud belum kelihatan keluarkan gagasan via teks opini kolom dua sisanya jangan muntahanpikiran
RT Gawat! Saham Adaro Turun Usai Boy Thohir Ngaku Siap Menangkan Prabowo . Lambe Waras: Bukti nyata Dari Para Pelaku Dunia Usaha Bahwa Pasar Sudah Tidak Memberikan Kepercayaan kepada Prabowo Untuk Jadi Presiden. https://t.co/dvvtnFKlWY [RE abu_waras],Politik,5,saham adaro turun usai boy thohir ngaku siap menangkan prabowo lambe waras bukti nyata dari para pelaku dunia usaha bahwa pasar sudah tidak memberikan kepercayaan kepada prabowo untuk jadi presiden HTTPURL
Lebih asik pilih Ganjar Pranowo daripada Wowo Gemoysian dan Anies Baswedan. Dedikasinya buat perempuan dan perlindungan hak mereka bener-bener keren. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/rfxp8U93MQ,Politik,5,lebih asik pilih ganjar pranowo daripada wowo gemoysian anies baswedan dedikasinya buat perempuan perlindungan hak mereka keren jn18d1 HTTPURL
Prabowo Bicara Jaga Kekayaan Negara dan Langkah Agar RI Disegani #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran https://t.co/6cG59fVTpi,Politik,5,prabowo bicara jaga kekayaan negara langkah agar ri disegani HTTPURL
RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2],Sosial Budaya,6,abah anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup HTTPURL ekowboy 2
"Medan atau Jogja mana pendukungnya lebih semangat ya?. Ganjar Pranowo, karena kamu berhak mendapatkan yang terbaik @GsUeUIBkOB0pYWzShIlS8Alrx5j9m3jheMw2Whcezz8= #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/7Ob4XmBCaB",Ideologi,3,medan atau jogja mana pendukungnya lebih semangat ya ganjar pranowo karena kamu berhak mendapatkan terbaik @USER HTTPURL
"RT Cak Imin : NU dan Muhammadiyah Bersatu untuk AMIN, Tak Peduli Prabowo Didukung Jokowi https://t.co/wYmigGe4l4 #TempoNasional [RE tempodotco]",Politik,5,cak imin nu muhammadiyah bersatu untuk amin tak peduli prabowo didukung jokowi HTTPURL tempodotco
